# t C_xx C_xy C_xz C_yx C_yy C_yz C_zx C_zy C_zz 
533.002 -3.133557e-03 1.949035e-01 -5.924706e-04 -3.269107e-01 -1.927767e-03 6.270345e-04 1.375114e-03 8.340334e-04 1.586579e-01
534.002 6.189492e-02 1.913968e-01 -9.929733e-04 -3.210174e-01 3.684497e-02 4.205393e-04 1.332312e-03 1.199001e-03 1.586555e-01
535.002 1.254691e-01 1.800031e-01 -1.348732e-03 -3.018974e-01 7.475481e-02 1.406653e-04 1.427617e-03 1.562895e-03 1.586528e-01
536.002 1.846571e-01 1.608646e-01 -1.642906e-03 -2.697887e-01 1.100504e-01 -2.066045e-04 1.654051e-03 1.908041e-03 1.586498e-01
537.002 2.365911e-01 1.345384e-01 -1.858745e-03 -2.256290e-01 1.410206e-01 -6.097010e-04 1.997343e-03 2.217108e-03 1.586460e-01
538.002 2.786272e-01 1.019837e-01 -1.978530e-03 -1.710281e-01 1.660888e-01 -1.054897e-03 2.429466e-03 2.475375e-03 1.586415e-01
539.002 3.084889e-01 6.454991e-02 -1.990553e-03 -1.082491e-01 1.838977e-01 -1.519908e-03 2.924554e-03 2.671075e-03 1.586367e-01
540.002 3.244554e-01 2.393351e-02 -1.881561e-03 -4.013425e-02 1.934203e-01 -1.977682e-03 3.437198e-03 2.794625e-03 1.586323e-01
541.002 3.255402e-01 -1.792124e-02 -1.639007e-03 3.005579e-02 1.940687e-01 -2.395995e-03 3.905853e-03 2.845778e-03 1.586288e-01
542.002 3.116120e-01 -5.894895e-02 -1.271493e-03 9.886188e-02 1.857664e-01 -2.736698e-03 4.291847e-03 2.831946e-03 1.586269e-01
543.002 2.833957e-01 -9.717353e-02 -8.026608e-04 1.629732e-01 1.689430e-01 -2.963695e-03 4.567095e-03 2.764228e-03 1.586259e-01
544.002 2.423512e-01 -1.308185e-01 -2.635316e-04 2.194073e-01 1.444687e-01 -3.046846e-03 4.704427e-03 2.657303e-03 1.586256e-01
545.002 1.906116e-01 -1.583548e-01 3.054578e-04 2.655974e-01 1.136170e-01 -2.965162e-03 4.684717e-03 2.528712e-03 1.586268e-01
546.002 1.308708e-01 -1.786113e-01 8.567666e-04 2.995795e-01 7.799847e-02 -2.711456e-03 4.501653e-03 2.397850e-03 1.586298e-01
547.002 6.609372e-02 -1.908806e-01 1.340223e-03 3.201687e-01 3.938092e-02 -2.300072e-03 4.172481e-03 2.283413e-03 1.586336e-01
548.002 -7.294559e-04 -1.949005e-01 1.713656e-03 3.269234e-01 -4.541357e-04 -1.759189e-03 3.722619e-03 2.200174e-03 1.586372e-01
549.002 -6.670782e-02 -1.907970e-01 1.948096e-03 3.200522e-01 -3.978375e-02 -1.131677e-03 3.192622e-03 2.159126e-03 1.586402e-01
550.002 -1.291512e-01 -1.790427e-01 2.030072e-03 3.003439e-01 -7.700419e-02 -4.685837e-04 2.630520e-03 2.163627e-03 1.586426e-01
551.002 -1.856954e-01 -1.604040e-01 1.958902e-03 2.690841e-01 -1.107068e-01 1.899819e-04 2.061728e-03 2.213411e-03 1.586443e-01
552.002 -2.343652e-01 -1.358841e-01 1.749382e-03 2.279518e-01 -1.397157e-01 8.043350e-04 1.521202e-03 2.306937e-03 1.586456e-01
553.002 -2.736682e-01 -1.066287e-01 1.432068e-03 1.788680e-01 -1.631401e-01 1.337161e-03 1.056772e-03 2.437498e-03 1.586461e-01
554.002 -3.025868e-01 -7.381434e-02 1.042787e-03 1.238132e-01 -1.803738e-01 1.767336e-03 7.040974e-04 2.594625e-03 1.586452e-01
555.002 -3.204494e-01 -3.865125e-02 6.160031e-04 6.482007e-02 -1.910184e-01 2.088795e-03 4.853146e-04 2.765437e-03 1.586435e-01
556.002 -3.269136e-01 -2.397651e-03 1.808511e-04 3.998582e-03 -1.948723e-01 2.305609e-03 4.093860e-04 2.935258e-03 1.586421e-01
557.002 -3.220036e-01 3.370296e-02 -2.388869e-04 -5.656765e-02 -1.919487e-01 2.429423e-03 4.769719e-04 3.090413e-03 1.586410e-01
558.002 -3.060601e-01 6.849797e-02 -6.256892e-04 -1.149424e-01 -1.824487e-01 2.476111e-03 6.825799e-04 3.217900e-03 1.586399e-01
559.002 -2.796722e-01 1.009087e-01 -9.732085e-04 -1.693137e-01 -1.667224e-01 2.462088e-03 1.007658e-03 3.306629e-03 1.586385e-01
560.002 -2.436758e-01 1.299076e-01 -1.276784e-03 -2.179560e-01 -1.452676e-01 2.403704e-03 1.436563e-03 3.346598e-03 1.586372e-01
561.002 -1.991779e-01 1.545269e-01 -1.540085e-03 -2.592475e-01 -1.187446e-01 2.308080e-03 1.932295e-03 3.327695e-03 1.586362e-01
562.002 -1.475683e-01 1.738935e-01 -1.771582e-03 -2.917228e-01 -8.798044e-02 2.171796e-03 2.439307e-03 3.246303e-03 1.586358e-01
563.002 -9.052488e-02 1.872626e-01 -1.969867e-03 -3.141328e-01 -5.397749e-02 1.995549e-03 2.921271e-03 3.103803e-03 1.586363e-01
564.002 -2.990583e-02 1.940720e-01 -2.128869e-03 -3.255403e-01 -1.784294e-02 1.781267e-03 3.347512e-03 2.903874e-03 1.586370e-01
565.002 3.228856e-02 1.939427e-01 -2.241083e-03 -3.253107e-01 1.923330e-02 1.528584e-03 3.683445e-03 2.653604e-03 1.586376e-01
566.002 9.385166e-02 1.866981e-01 -2.295742e-03 -3.131472e-01 5.593663e-02 1.240204e-03 3.898241e-03 2.363655e-03 1.586389e-01
567.002 1.524154e-01 1.724310e-01 -2.280643e-03 -2.892020e-01 9.085322e-02 9.251031e-04 3.969768e-03 2.048112e-03 1.586414e-01
568.002 2.056521e-01 1.515224e-01 -2.188571e-03 -2.541171e-01 1.225938e-01 6.025908e-04 3.894847e-03 1.723444e-03 1.586443e-01
569.002 2.513906e-01 1.246197e-01 -2.018025e-03 -2.089815e-01 1.498642e-01 2.941106e-04 3.677902e-03 1.406148e-03 1.586471e-01
570.002 2.876619e-01 9.263304e-02 -1.778170e-03 -1.553224e-01 1.714910e-01 2.263067e-05 3.339432e-03 1.112699e-03 1.586496e-01
571.002 3.127831e-01 5.673585e-02 -1.487578e-03 -9.510699e-02 1.864713e-01 -1.907478e-04 2.911353e-03 8.551399e-04 1.586518e-01
572.002 3.254862e-01 1.832867e-02 -1.161588e-03 -3.068514e-02 1.940484e-01 -3.348554e-04 2.411025e-03 6.430456e-04 1.586537e-01
573.002 3.250230e-01 -2.100517e-02 -8.238097e-04 3.528819e-02 1.937777e-01 -4.051043e-04 1.871437e-03 4.851496e-04 1.586556e-01
574.002 3.112527e-01 -5.961052e-02 -5.058528e-04 1.000412e-01 1.855745e-01 -4.060208e-04 1.343054e-03 3.842200e-04 1.586570e-01
575.002 2.846139e-01 -9.588578e-02 -2.321615e-04 1.608851e-01 1.696970e-01 -3.535208e-04 8.697679e-04 3.374493e-04 1.586571e-01
576.002 2.460994e-01 -1.282926e-01 -1.664685e-05 2.152372e-01 1.467372e-01 -2.708709e-04 4.878369e-04 3.371497e-04 1.586566e-01
577.002 1.972934e-01 -1.554063e-01 1.376290e-04 2.607068e-01 1.176420e-01 -1.827559e-04 2.238384e-04 3.707181e-04 1.586565e-01
578.002 1.402925e-01 -1.760439e-01 2.369314e-04 2.953136e-01 8.366226e-02 -1.139585e-04 9.786424e-05 4.234447e-04 1.586566e-01
579.002 7.751213e-02 -1.893487e-01 2.960771e-04 3.176224e-01 4.623655e-02 -8.534678e-05 1.214024e-04 4.788347e-04 1.586565e-01
580.002 1.157197e-02 -1.947885e-01 3.381874e-04 3.267402e-01 6.925669e-03 -1.077530e-04 2.923395e-04 5.208528e-04 1.586561e-01
581.002 -5.477650e-02 -1.921603e-01 3.883277e-04 3.223250e-01 -3.263042e-02 -1.868797e-04 6.082915e-04 5.330213e-04 1.586554e-01
582.002 -1.187602e-01 -1.816060e-01 4.676799e-04 3.046148e-01 -7.077747e-02 -3.090563e-04 1.036577e-03 4.988423e-04 1.586547e-01
583.002 -1.777137e-01 -1.636139e-01 5.878950e-04 2.744281e-01 -1.059277e-01 -4.469438e-04 1.524083e-03 4.095134e-04 1.586540e-01
584.002 -2.292138e-01 -1.390011e-01 7.534817e-04 2.331315e-01 -1.366354e-01 -5.804273e-04 2.034145e-03 2.617373e-04 1.586535e-01
585.002 -2.712603e-01 -1.088201e-01 9.612634e-04 1.824948e-01 -1.617059e-01 -6.914184e-04 2.531031e-03 5.596570e-05 1.586522e-01
586.002 -3.022650e-01 -7.429977e-02 1.198583e-03 1.245831e-01 -1.801940e-01 -7.623380e-04 2.973393e-03 -2.030267e-04 1.586500e-01
587.002 -3.210424e-01 -3.685311e-02 1.446246e-03 6.176692e-02 -1.913944e-01 -7.824936e-04 3.321589e-03 -5.064097e-04 1.586477e-01
588.002 -3.269082e-01 1.961003e-03 1.683076e-03 -3.343534e-03 -1.948996e-01 -7.502431e-04 3.542904e-03 -8.409972e-04 1.586462e-01
589.002 -3.197459e-01 4.057608e-02 1.896549e-03 -6.812053e-02 -1.906378e-01 -6.711365e-04 3.625245e-03 -1.190372e-03 1.586448e-01
590.002 -2.999441e-01 7.749045e-02 2.077111e-03 -1.300427e-01 -1.788394e-01 -5.538394e-04 3.564409e-03 -1.537814e-03 1.586433e-01
591.002 -2.683522e-01 1.112826e-01 2.222206e-03 -1.867246e-01 -1.600103e-01 -4.052529e-04 3.373791e-03 -1.866460e-03 1.586418e-01
592.002 -2.262713e-01 1.406436e-01 2.333776e-03 -2.359705e-01 -1.349270e-01 -2.301158e-04 3.078190e-03 -2.163754e-03 1.586405e-01
593.002 -1.754194e-01 1.644411e-01 2.406734e-03 -2.758821e-01 -1.046128e-01 -3.796116e-05 2.687095e-03 -2.418667e-03 1.586397e-01
594.002 -1.178821e-01 1.817694e-01 2.439801e-03 -3.049380e-01 -7.031208e-02 1.672245e-04 2.227473e-03 -2.620383e-03 1.586398e-01
595.002 -5.597438e-02 1.920087e-01 2.434275e-03 -3.221027e-01 -3.340702e-02 3.906018e-04 1.746403e-03 -2.763307e-03 1.586402e-01
596.002 7.927681e-03 1.948354e-01 2.384871e-03 -3.268361e-01 4.688622e-03 6.364832e-04 1.287073e-03 -2.847016e-03 1.586402e-01
597.002 7.138743e-02 1.901952e-01 2.280859e-03 -3.190459e-01 4.252310e-02 9.039046e-04 8.865404e-04 -2.875803e-03 1.586402e-01
598.002 1.319370e-01 1.783277e-01 2.110609e-03 -2.991300e-01 7.862440e-02 1.184648e-03 5.739246e-04 -2.858519e-03 1.586410e-01
599.002 1.872621e-01 1.597692e-01 1.862478e-03 -2.679879e-01 1.116102e-01 1.465956e-03 3.742983e-04 -2.806023e-03 1.586424e-01
600.002 2.353559e-01 1.352915e-01 1.526813e-03 -2.269174e-01 1.402844e-01 1.730745e-03 3.071626e-04 -2.731461e-03 1.586436e-01
601.002 2.745313e-01 1.058546e-01 1.099627e-03 -1.775295e-01 1.636417e-01 1.954610e-03 3.812791e-04 -2.648625e-03 1.586445e-01
602.002 3.034320e-01 7.258369e-02 5.814975e-04 -1.217112e-01 1.808747e-01 2.112277e-03 6.048808e-04 -2.572921e-03 1.586450e-01
603.002 3.210826e-01 3.673499e-02 -9.012459e-06 -6.156885e-02 1.914019e-01 2.175197e-03 9.578120e-04 -2.520640e-03 1.586449e-01
604.002 3.269301e-01 -3.506711e-04 -6.383652e-04 6.466736e-04 1.948949e-01 2.118833e-03 1.401766e-03 -2.502576e-03 1.586445e-01
605.002 3.208697e-01 -3.730079e-02 -1.274228e-03 6.263616e-02 1.912926e-01 1.930645e-03 1.909928e-03 -2.525903e-03 1.586435e-01
606.002 3.032145e-01 -7.282066e-02 -1.881968e-03 1.222271e-01 1.807786e-01 1.608310e-03 2.452224e-03 -2.594973e-03 1.586410e-01
607.002 2.746165e-01 -1.056963e-01 -2.423233e-03 1.773785e-01 1.637409e-01 1.160704e-03 2.990130e-03 -2.710750e-03 1.586370e-01
608.002 2.360837e-01 -1.347678e-01 -2.861974e-03 2.261414e-01 1.407812e-01 6.099007e-04 3.481738e-03 -2.870669e-03 1.586324e-01
609.002 1.889951e-01 -1.589783e-01 -3.170187e-03 2.667447e-01 1.127234e-01 -1.098909e-05 3.887211e-03 -3.067458e-03 1.586278e-01
610.002 1.349943e-01 -1.774593e-01 -3.334540e-03 2.977341e-01 8.054526e-02 -6.674179e-04 4.182010e-03 -3.289920e-03 1.586232e-01
611.002 7.590535e-02 -1.895330e-01 -3.351245e-03 3.179728e-01 4.533190e-02 -1.322312e-03 4.345650e-03 -3.524817e-03 1.586184e-01
612.002 1.373156e-02 -1.946983e-01 -3.226093e-03 3.266205e-01 8.276172e-03 -1.944672e-03 4.374894e-03 -3.756869e-03 1.586140e-01
613.002 -4.934308e-02 -1.926515e-01 -2.972897e-03 3.231670e-01 -2.931986e-02 -2.507515e-03 4.274587e-03 -3.972888e-03 1.586104e-01
614.002 -1.110085e-01 -1.833196e-01 -2.612216e-03 3.074931e-01 -6.608030e-02 -2.978260e-03 4.035578e-03 -4.158302e-03 1.586081e-01
615.002 -1.688730e-01 -1.668996e-01 -2.167957e-03 2.799270e-01 -1.005800e-01 -3.337863e-03 3.673483e-03 -4.296348e-03 1.586077e-01
616.002 -2.206157e-01 -1.438647e-01 -1.661603e-03 2.412636e-01 -1.314322e-01 -3.582028e-03 3.229316e-03 -4.374094e-03 1.586086e-01
617.002 -2.641022e-01 -1.149251e-01 -1.112428e-03 1.927007e-01 -1.573647e-01 -3.707528e-03 2.744128e-03 -4.383118e-03 1.586100e-01
618.002 -2.973653e-01 -8.105518e-02 -5.399846e-04 1.358748e-01 -1.772058e-01 -3.710051e-03 2.257664e-03 -4.319367e-03 1.586121e-01
619.002 -3.187017e-01 -4.353706e-02 3.304941e-05 7.293425e-02 -1.899413e-01 -3.586404e-03 1.807567e-03 -4.183970e-03 1.586157e-01
620.002 -3.268775e-01 -3.901621e-03 5.851356e-04 6.444066e-03 -1.948332e-01 -3.336334e-03 1.434279e-03 -3.982107e-03 1.586204e-01
621.002 -3.212371e-01 3.619031e-02 1.095104e-03 -6.080797e-02 -1.914880e-01 -2.962302e-03 1.175314e-03 -3.724388e-03 1.586251e-01
622.002 -3.017267e-01 7.500266e-02 1.537017e-03 -1.259082e-01 -1.798727e-01 -2.469213e-03 1.057013e-03 -3.424975e-03 1.586295e-01
623.002 -2.689442e-01 1.107780e-01 1.887158e-03 -1.859078e-01 -1.603433e-01 -1.866317e-03 1.105265e-03 -3.102612e-03 1.586336e-01
624.002 -2.241785e-01 1.418332e-01 2.114089e-03 -2.379853e-01 -1.336674e-01 -1.177022e-03 1.313573e-03 -2.780104e-03 1.586371e-01
625.002 -1.693899e-01 1.666785e-01 2.187337e-03 -2.796405e-01 -1.010129e-01 -4.395804e-04 1.651993e-03 -2.476113e-03 1.586400e-01
626.002 -1.071185e-01 1.841310e-01 2.094255e-03 -3.088911e-01 -6.389586e-02 3.048922e-04 2.099255e-03 -2.206219e-03 1.586422e-01
627.002 -4.023544e-02 1.934183e-01 1.835638e-03 -3.244473e-01 -2.402646e-02 1.012042e-03 2.626342e-03 -1.983154e-03 1.586428e-01
628.002 2.821347e-02 1.941822e-01 1.424828e-03 -3.257090e-01 1.678187e-02 1.633964e-03 3.191257e-03 -1.815158e-03 1.586417e-01
629.002 9.508587e-02 1.864906e-01 8.913888e-04 -3.127892e-01 5.665581e-02 2.125560e-03 3.745635e-03 -1.705168e-03 1.586399e-01
630.002 1.573524e-01 1.708602e-01 2.795337e-04 -2.865530e-01 9.378592e-02 2.452340e-03 4.241457e-03 -1.649229e-03 1.586382e-01
631.002 2.123890e-01 1.481891e-01 -3.601580e-04 -2.485113e-01 1.266061e-01 2.600574e-03 4.645090e-03 -1.637674e-03 1.586364e-01
632.002 2.580845e-01 1.196529e-01 -9.749067e-04 -2.006385e-01 1.538574e-01 2.571781e-03 4.927707e-03 -1.657654e-03 1.586346e-01
633.002 2.928592e-01 8.662742e-02 -1.519384e-03 -1.452422e-01 1.745973e-01 2.384996e-03 5.077586e-03 -1.693995e-03 1.586334e-01
634.002 3.156943e-01 5.061771e-02 -1.956288e-03 -8.484436e-02 1.882180e-01 2.071994e-03 5.089821e-03 -1.732985e-03 1.586332e-01
635.002 3.261550e-01 1.316523e-02 -2.251693e-03 -2.203066e-02 1.944595e-01 1.670096e-03 4.949759e-03 -1.759088e-03 1.586343e-01
636.002 3.243590e-01 -2.422358e-02 -2.392828e-03 4.067555e-02 1.933935e-01 1.223564e-03 4.668219e-03 -1.755938e-03 1.586370e-01
637.002 3.109078e-01 -6.019217e-02 -2.388871e-03 1.010031e-01 1.853773e-01 7.752303e-04 4.278637e-03 -1.711510e-03 1.586406e-01
638.002 2.867361e-01 -9.358456e-02 -2.257646e-03 1.570098e-01 1.709668e-01 3.596757e-04 3.815297e-03 -1.618600e-03 1.586440e-01
639.002 2.530321e-01 -1.233911e-01 -2.021619e-03 2.070004e-01 1.508718e-01 2.566918e-06 3.311875e-03 -1.473831e-03 1.586474e-01
640.002 2.112219e-01 -1.487469e-01 -1.705822e-03 2.495239e-01 1.259461e-01 -2.786786e-04 2.801075e-03 -1.277160e-03 1.586512e-01
641.002 1.628688e-01 -1.689848e-01 -1.337641e-03 2.834639e-01 9.712239e-02 -4.792171e-04 2.322300e-03 -1.030668e-03 1.586548e-01
642.002 1.095524e-01 -1.836289e-01 -9.410355e-04 3.080224e-01 6.534065e-02 -6.027542e-04 1.913546e-03 -7.402732e-04 1.586574e-01
643.002 5.285836e-02 -1.923384e-01 -5.321463e-04 3.226257e-01 3.154536e-02 -6.568095e-04 1.607087e-03 -4.138000e-04 1.586589e-01
644.002 -5.584066e-03 -1.948804e-01 -1.220173e-04 3.268815e-01 -3.292959e-03 -6.538116e-04 1.437006e-03 -6.281404e-05 1.586593e-01
645.002 -6.408922e-02 -1.911339e-01 2.822697e-04 3.205874e-01 -3.816952e-02 -5.932644e-04 1.406261e-03 2.979810e-04 1.586590e-01
646.002 -1.209009e-01 -1.811055e-01 6.731683e-04 3.037538e-01 -7.203938e-02 -4.676798e-04 1.501804e-03 6.567168e-04 1.586581e-01
647.002 -1.742063e-01 -1.649548e-01 1.041562e-03 2.766466e-01 -1.038207e-01 -2.776611e-04 1.721705e-03 1.001440e-03 1.586569e-01
648.002 -2.222372e-01 -1.429797e-01 1.374479e-03 2.397719e-01 -1.324582e-01 -2.291103e-05 2.053388e-03 1.319441e-03 1.586543e-01
649.002 -2.632221e-01 -1.156322e-01 1.652009e-03 1.938914e-01 -1.568976e-01 2.986814e-04 2.468174e-03 1.599220e-03 1.586505e-01
650.002 -2.953566e-01 -8.359658e-02 1.848007e-03 1.401543e-01 -1.760643e-01 6.828692e-04 2.928268e-03 1.831314e-03 1.586466e-01
651.002 -3.169302e-01 -4.784797e-02 1.934605e-03 8.019153e-02 -1.889376e-01 1.114199e-03 3.392377e-03 2.009830e-03 1.586430e-01
652.002 -3.265191e-01 -9.601748e-03 1.892175e-03 1.604211e-02 -1.946654e-01 1.564253e-03 3.826628e-03 2.132923e-03 1.586396e-01
653.002 -3.230778e-01 2.972035e-02 1.706582e-03 -4.990791e-02 -1.926227e-01 1.995960e-03 4.193166e-03 2.202576e-03 1.586363e-01
654.002 -3.060372e-01 6.849681e-02 1.379876e-03 -1.149389e-01 -1.824693e-01 2.367280e-03 4.466387e-03 2.225787e-03 1.586335e-01
655.002 -2.754468e-01 1.049468e-01 9.297006e-04 -1.760659e-01 -1.642352e-01 2.634296e-03 4.626077e-03 2.210743e-03 1.586318e-01
656.002 -2.321014e-01 1.372390e-01 3.805199e-04 -2.302192e-01 -1.383933e-01 2.752203e-03 4.638070e-03 2.170489e-03 1.586314e-01
657.002 -1.776171e-01 1.636183e-01 -2.218457e-04 -2.744549e-01 -1.059093e-01 2.691168e-03 4.495316e-03 2.124108e-03 1.586327e-01
658.002 -1.143613e-01 1.825853e-01 -8.168901e-04 -3.062628e-01 -6.819665e-02 2.444198e-03 4.218221e-03 2.089301e-03 1.586348e-01
659.002 -4.525763e-02 1.930268e-01 -1.346531e-03 -3.237773e-01 -2.699611e-02 2.021732e-03 3.830566e-03 2.080921e-03 1.586366e-01
660.002 2.630738e-02 1.942734e-01 -1.760036e-03 -3.258729e-01 1.567346e-02 1.451147e-03 3.361137e-03 2.110749e-03 1.586383e-01
661.002 9.664356e-02 1.861953e-01 -2.018017e-03 -3.123268e-01 5.761000e-02 7.749392e-04 2.844249e-03 2.185967e-03 1.586401e-01
662.002 1.621318e-01 1.692496e-01 -2.099675e-03 -2.839055e-01 9.665325e-02 4.895545e-05 2.324061e-03 2.308980e-03 1.586414e-01
663.002 2.195628e-01 1.444099e-01 -2.004775e-03 -2.422442e-01 1.308903e-01 -6.688352e-04 1.844855e-03 2.475538e-03 1.586416e-01
664.002 2.662982e-01 1.130664e-01 -1.752205e-03 -1.896744e-01 1.587492e-01 -1.327853e-03 1.446271e-03 2.676574e-03 1.586405e-01
665.002 3.003929e-01 7.692496e-02 -1.378223e-03 -1.290560e-01 1.790712e-01 -1.886435e-03 1.168316e-03 2.896776e-03 1.586387e-01
666.002 3.207044e-01 3.787596e-02 -9.184579e-04 -6.355899e-02 1.911749e-01 -2.322409e-03 1.019535e-03 3.117395e-03 1.586364e-01
667.002 3.269196e-01 -2.146651e-03 -4.080114e-04 3.572989e-03 1.948754e-01 -2.628296e-03 9.941914e-04 3.322737e-03 1.586345e-01
668.002 3.195086e-01 -4.131914e-02 1.127792e-04 6.928480e-02 1.904536e-01 -2.806434e-03 1.093814e-03 3.498152e-03 1.586330e-01
669.002 2.995569e-01 -7.808314e-02 6.117033e-04 1.309599e-01 1.785540e-01 -2.869585e-03 1.309144e-03 3.630662e-03 1.586313e-01
670.002 2.685721e-01 -1.111437e-01 1.068595e-03 1.864228e-01 1.600763e-01 -2.835411e-03 1.617748e-03 3.709979e-03 1.586296e-01
671.002 2.283893e-01 -1.394595e-01 1.471843e-03 2.339247e-01 1.361171e-01 -2.721047e-03 1.987918e-03 3.729169e-03 1.586288e-01
672.002 1.810354e-01 -1.622876e-01 1.815758e-03 2.722223e-01 1.078873e-01 -2.541768e-03 2.384281e-03 3.686674e-03 1.586291e-01
673.002 1.285176e-01 -1.791997e-01 2.096238e-03 3.005975e-01 7.658192e-02 -2.312686e-03 2.778439e-03 3.584886e-03 1.586300e-01
674.002 7.272252e-02 -1.900025e-01 2.313039e-03 3.187239e-01 4.332459e-02 -2.043356e-03 3.139027e-03 3.429065e-03 1.586310e-01
675.002 1.541258e-02 -1.946660e-01 2.465205e-03 3.265495e-01 9.165257e-03 -1.745510e-03 3.447136e-03 3.226626e-03 1.586323e-01
676.002 -4.176362e-02 -1.932857e-01 2.550600e-03 3.242325e-01 -2.491278e-02 -1.427056e-03 3.680602e-03 2.984186e-03 1.586341e-01
677.002 -9.727475e-02 -1.860579e-01 2.565397e-03 3.121023e-01 -5.799832e-02 -1.086067e-03 3.801535e-03 2.712398e-03 1.586366e-01
678.002 -1.496691e-01 -1.732675e-01 2.505582e-03 2.906334e-01 -8.922654e-02 -7.319698e-04 3.797303e-03 2.425203e-03 1.586402e-01
679.002 -1.976227e-01 -1.552612e-01 2.370542e-03 2.604100e-01 -1.178071e-01 -3.831237e-04 3.674881e-03 2.135263e-03 1.586439e-01
680.002 -2.399029e-01 -1.324183e-01 2.162402e-03 2.220741e-01 -1.430074e-01 -5.544187e-05 3.440578e-03 1.854448e-03 1.586470e-01
681.002 -2.752382e-01 -1.052003e-01 1.886695e-03 1.764017e-01 -1.640718e-01 2.359754e-04 3.103750e-03 1.594524e-03 1.586498e-01
682.002 -3.023114e-01 -7.422752e-02 1.553115e-03 1.244318e-01 -1.802167e-01 4.760990e-04 2.679716e-03 1.366633e-03 1.586529e-01
683.002 -3.198792e-01 -4.028493e-02 1.180521e-03 6.748103e-02 -1.906987e-01 6.511989e-04 2.198087e-03 1.181209e-03 1.586556e-01
684.002 -3.268447e-01 -4.300781e-03 7.920773e-04 7.110361e-03 -1.948621e-01 7.535935e-04 1.693600e-03 1.045500e-03 1.586573e-01
685.002 -3.222957e-01 3.262113e-02 4.112222e-04 -5.482623e-02 -1.921617e-01 7.849479e-04 1.203025e-03 9.646077e-04 1.586579e-01
686.002 -3.056080e-01 6.917173e-02 6.446960e-05 -1.161314e-01 -1.822249e-01 7.558606e-04 7.740651e-04 9.383943e-04 1.586577e-01
687.002 -2.765968e-01 1.038543e-01 -2.358303e-04 -1.742967e-01 -1.649398e-01 6.801473e-04 4.320595e-04 9.599425e-04 1.586570e-01
688.002 -2.356666e-01 1.350472e-01 -4.867299e-04 -2.266007e-01 -1.405462e-01 5.739459e-04 1.928303e-04 1.021472e-03 1.586563e-01
689.002 -1.839313e-01 1.611057e-01 -6.842196e-04 -2.702886e-01 -1.097097e-01 4.590821e-04 8.543954e-05 1.110902e-03 1.586557e-01
690.002 -1.231746e-01 1.805278e-01 -8.332948e-04 -3.028468e-01 -7.349138e-02 3.549136e-04 1.266934e-04 1.211336e-03 1.586546e-01
691.002 -5.581899e-02 1.920411e-01 -9.480266e-04 -3.221420e-01 -3.333332e-02 2.729849e-04 3.158507e-04 1.304035e-03 1.586530e-01
692.002 1.505821e-02 1.947072e-01 -1.044462e-03 -3.265985e-01 8.929840e-03 2.163473e-04 6.384781e-04 1.369204e-03 1.586518e-01
693.002 8.588577e-02 1.880768e-01 -1.136339e-03 -3.154625e-01 5.116521e-02 1.803930e-04 1.067463e-03 1.388635e-03 1.586511e-01
694.002 1.529702e-01 1.722765e-01 -1.233519e-03 -2.889498e-01 9.116922e-02 1.583527e-04 1.570758e-03 1.348253e-03 1.586503e-01
695.002 2.127816e-01 1.479984e-01 -1.339610e-03 -2.482234e-01 1.268373e-01 1.378053e-04 2.104613e-03 1.239588e-03 1.586491e-01
696.002 2.621732e-01 1.164646e-01 -1.455068e-03 -1.953324e-01 1.562929e-01 1.097466e-04 2.631357e-03 1.060401e-03 1.586477e-01
697.002 2.986178e-01 7.935826e-02 -1.572557e-03 -1.330972e-01 1.780284e-01 6.683442e-05 3.106453e-03 8.121707e-04 1.586463e-01
698.002 3.204280e-01 3.868979e-02 -1.673205e-03 -6.489003e-02 1.910373e-01 2.810051e-06 3.470338e-03 5.055528e-04 1.586454e-01
699.002 3.268779e-01 -3.361597e-03 -1.745736e-03 5.638421e-03 1.948878e-01 -7.734617e-05 3.689983e-03 1.588429e-04 1.586453e-01
700.002 3.182161e-01 -4.468394e-02 -1.788210e-03 7.494859e-02 1.897256e-01 -1.631192e-04 3.754500e-03 -2.078750e-04 1.586454e-01
701.002 2.954976e-01 -8.338286e-02 -1.800914e-03 1.398592e-01 1.761791e-01 -2.439423e-04 3.659909e-03 -5.747161e-04 1.586453e-01
702.002 2.604391e-01 -1.178177e-01 -1.787796e-03 1.976172e-01 1.552735e-01 -3.099162e-04 3.411276e-03 -9.231881e-04 1.586455e-01
703.002 2.152882e-01 -1.466823e-01 -1.756590e-03 2.460332e-01 1.283527e-01 -3.534682e-04 3.023118e-03 -1.236957e-03 1.586466e-01
704.002 1.625628e-01 -1.691039e-01 -1.720569e-03 2.836461e-01 9.691787e-02 -3.770283e-04 2.529536e-03 -1.502623e-03 1.586480e-01
705.002 1.047931e-01 -1.846208e-01 -1.690972e-03 3.096799e-01 6.247640e-02 -3.904528e-04 1.972362e-03 -1.712941e-03 1.586489e-01
706.002 4.440395e-02 -1.930963e-01 -1.672116e-03 3.239034e-01 2.647400e-02 -4.103700e-04 1.400141e-03 -1.865416e-03 1.586494e-01
707.002 -1.634683e-02 -1.946568e-01 -1.660798e-03 3.265257e-01 -9.742492e-03 -4.589722e-04 8.683668e-04 -1.964575e-03 1.586496e-01
